Date_Ticker,Close_DMART.NS,High_DMART.NS,Low_DMART.NS,Open_DMART.NS,Volume_DMART.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-02-08,2984.39990234375,3009.0,2910.5,2948.0,442778.0,2851.944995117188,2733.061005859375,-0.7232128635521583,0.0130173801802449,-0.0121967241438266,0.0082428958789775,-0.02476206432178,Consumer Services,6.0
2021-02-09,2925.0,3007.89990234375,2900.0,3005.0,281240.0,2848.952490234375,2744.1000048828123,-0.7924365868986628,-0.019903466119638,0.0273504273504272,0.0283418469551282,-0.0085470085470085,Consumer Services,6.0
2021-02-10,2967.699951171875,2980.0,2910.35009765625,2925.0,326068.0,2847.427490234375,2757.6700048828125,-0.7426747271951656,0.0145982739049145,-0.0143882305739884,0.0041446403041076,-0.0193246805469599,Consumer Services,6.0
2021-02-11,2951.89990234375,2998.0,2924.14990234375,2975.0,236560.0,2848.71748046875,2768.17400390625,-0.7610878586277708,-0.0053240048145318,0.0078255016838169,0.0156170937976749,-0.0094007252678069,Consumer Services,6.0
2021-02-12,2928.89990234375,2963.550048828125,2915.0,2960.0,188886.0,2850.384973144531,2777.632001953125,-0.7878917012966659,-0.007791592113858,0.010618354567653,0.011830430414043,-0.0047457758227337,Consumer Services,6.0
2021-02-15,3044.550048828125,3060.0,2933.0,2955.0,868075.0,2861.564978027344,2789.1060009765624,-0.6531148173400637,0.0394858651167388,-0.0294132293415881,0.0050746254533808,-0.0366392560605339,Consumer Services,6.0
2021-02-16,3130.85009765625,3155.0,3045.949951171875,3054.0,792804.0,2880.8624877929688,2802.8850048828126,-0.5525420812049758,0.0283457481217438,-0.0245460802207617,0.0077135287830703,-0.027117282474792,Consumer Services,6.0
2021-02-17,3190.25,3242.0,3090.0,3120.0,918192.0,2901.4549926757813,2816.161005859375,-0.4833183578584712,0.018972451727477,-0.0220202178512656,0.0162212992712169,-0.0314238696026957,Consumer Services,6.0
2021-02-18,3127.75,3220.699951171875,3052.14990234375,3220.699951171875,697912.0,2919.5949951171874,2825.67400390625,-0.5561548868500339,-0.0195909411488127,0.0297178326822395,0.0297178326822395,-0.0241707609803373,Consumer Services,6.0
2021-02-19,3101.64990234375,3166.0,3058.0,3127.64990234375,404442.0,2938.7199951171874,2835.2010009765627,-0.586571535163987,-0.0083446879246263,0.0083826353130163,0.0207470538849738,-0.0140731235690934,Consumer Services,6.0
2021-02-22,2992.60009765625,3108.39990234375,2950.0,3093.550048828125,293190.0,2945.2125,2842.612001953125,-0.7136564833343122,-0.0351586439865753,0.0337331911640774,0.0386953822457576,-0.01423514544747,Consumer Services,6.0
2021-02-23,3151.949951171875,3174.0,2987.300048828125,3000.0,605901.0,2960.959997558594,2851.9489990234374,-0.5279526397280391,0.0532479610758633,-0.0482082372898658,0.0069956849473218,-0.0522374735939363,Consumer Services,6.0
2021-02-24,3139.699951171875,3164.0,2900.0,3143.0,188724.0,2977.357495117188,2861.3039990234374,-0.5422285994103854,-0.0038864830310663,0.0010510714015501,0.0077396086269501,-0.0763448593495083,Consumer Services,6.0
2021-02-25,3089.199951171875,3175.85009765625,3070.0,3150.0,405664.0,2992.0949951171874,2870.2869970703123,-0.6010805148355679,-0.016084339518224,0.0196814870481467,0.0280493810222626,-0.0062151856387903,Consumer Services,6.0
2021-02-26,2994.199951171875,3105.0,2950.0,3059.800048828125,1005185.0,3009.229992675781,2877.629995117188,-0.711792038902743,-0.0307522988157377,0.0219090570857083,0.0370048930048108,-0.0147618568875388,Consumer Services,6.0
2021-03-01,2908.449951171875,3024.14990234375,2900.0,3023.39990234375,439920.0,3014.052490234375,2884.6779931640626,-0.8117237566791669,-0.028638701956574,0.0395227537353906,0.0397806230515527,-0.0029053108403912,Consumer Services,6.0
2021-03-02,3073.5,3106.0,2885.5,2908.449951171875,721426.0,3024.2724853515624,2893.4069921875,-0.6193769940147101,0.0567484576317439,-0.0537010082408084,0.0105742638685537,-0.0611680494550187,Consumer Services,6.0
2021-03-03,3167.699951171875,3179.0,3085.0,3100.0,675749.0,3038.807482910156,2903.1129931640626,-0.5095978344221653,0.0306490812337319,-0.0213719582711202,0.0035672724697124,-0.0261072552472277,Consumer Services,6.0
2021-03-04,3178.699951171875,3213.85009765625,3115.0,3129.89990234375,635423.0,3049.7499755859376,2914.1719921875,-0.4967786053196503,0.0034725511158121,-0.0153522035982459,0.0110580259301971,-0.0200396237928626,Consumer Services,6.0
2021-03-05,3286.10009765625,3330.0,3120.0,3130.0,1535808.0,3066.752478027344,2926.6569921875,-0.3716161431899343,0.0337874439658201,-0.0475031475053318,0.0133592711844234,-0.0505462684398195,Consumer Services,6.0
2021-03-08,3191.14990234375,3309.0,3170.0,3309.0,406746.0,3077.089978027344,2937.01798828125,-0.4822696256480693,-0.028894492708917,0.0369302919833676,0.0369302919833676,-0.006627674346547,Consumer Services,6.0
2021-03-09,3151.85009765625,3254.25,3120.14990234375,3196.0,423685.0,3088.432482910156,2946.494990234375,-0.5280690074638108,-0.0123152487003622,0.0140076148851686,0.0324888237609699,-0.010057646883674,Consumer Services,6.0
2021-03-10,3155.199951171875,3179.89990234375,3113.449951171875,3164.0,252903.0,3097.807482910156,2956.284990234375,-0.5241651402204778,0.0010628213309116,0.0027890621717512,0.0078283315016853,-0.0132321249512232,Consumer Services,6.0
2021-03-12,3129.35009765625,3228.89990234375,3113.0,3183.0,253802.0,3106.679992675781,2965.265991210937,-0.5542901579007733,-0.0081927782440615,0.017144103622005,0.0318116546825677,-0.0052247582232795,Consumer Services,6.0
2021-03-15,3108.75,3171.10009765625,3096.0,3136.0,162458.0,3115.672497558594,2972.1689892578124,-0.5782971916634688,-0.0065828676924574,0.0087655810213107,0.0200563241355047,-0.0041013268998794,Consumer Services,6.0
2021-03-16,3071.0,3166.0,3050.0,3117.0,298799.0,3116.9949951171875,2977.8069873046875,-0.6222904551743726,-0.0121431443506232,0.0149788342559427,0.0309345490068382,-0.0068381634646694,Consumer Services,6.0
2021-03-17,3014.85009765625,3095.0,2991.10009765625,3071.0,304935.0,3111.194995117188,2980.134990234375,-0.687726679013316,-0.0182839147977043,0.0186244425178554,0.0265850373144782,-0.007877671934158,Consumer Services,6.0
2021-03-18,3034.60009765625,3074.89990234375,2980.0,3045.0,354857.0,3103.4125,2981.003994140625,-0.6647103358519821,0.0065509061347208,0.0034271080238157,0.013280103931528,-0.0179925182558386,Consumer Services,6.0
2021-03-19,2960.300048828125,3021.5,2925.0,3021.5,570995.0,3095.040002441406,2981.91099609375,-0.75129845842069,-0.0244842965916695,0.0206735635450541,0.0206735635450541,-0.0119244834124496,Consumer Services,6.0
2021-03-22,2880.10009765625,2988.0,2862.0,2980.0,652753.0,3083.962512207031,2981.0839990234376,-0.8447622355191249,-0.0270918318579304,0.0346862605313773,0.0374639417677031,-0.0062845377044288,Consumer Services,6.0
2021-03-23,2933.64990234375,3000.800048828125,2905.0,2908.0,650768.0,3081.015002441406,2980.4069970703126,-0.7823561250933071,0.0185930359611728,-0.0087433412975617,0.0228896251153647,-0.00976595820819,Consumer Services,6.0
2021-03-24,2855.60009765625,2947.699951171875,2840.0,2933.64990234375,455895.0,3066.197509765625,2977.8219970703126,-0.8733141548838174,-0.0266050167148931,0.0273321900890672,0.0322523639046015,-0.0054629840043267,Consumer Services,6.0
2021-03-25,2796.0,2893.0,2775.0,2875.0,621113.0,3049.0125122070312,2973.777998046875,-0.942771182737248,-0.0208713039704569,0.0282546494992848,0.0346924177396279,-0.0075107296137338,Consumer Services,6.0
2021-03-26,2855.199951171875,2898.800048828125,2805.0,2829.0,482759.0,3037.3125122070314,2972.3599951171877,-0.8737804793799783,0.0211730869713429,-0.0091762228985474,0.0152704183251175,-0.0175819389291006,Consumer Services,6.0
2021-03-30,2837.550048828125,2918.0,2807.0,2867.0,696632.0,3029.480017089844,2971.1999951171874,-0.894349401360119,-0.0061816694611898,0.0103786543550261,0.0283519056184047,-0.0107663471313014,Consumer Services,6.0
2021-03-31,2859.050048828125,2890.0,2830.0,2869.0,433044.0,3027.0100219726564,2971.9619970703125,-0.8692936353870214,0.007576958865934,0.003480159843985,0.0108252568661961,-0.0101607346258356,Consumer Services,6.0
2021-04-01,2912.699951171875,2925.0,2855.5,2885.0,416624.0,3018.97001953125,2975.317998046875,-0.8067708727077406,0.0187649399022378,-0.0095100599568213,0.0042229028167408,-0.0196381200023234,Consumer Services,6.0
2021-04-05,2846.949951171875,2890.0,2793.0,2890.0,460926.0,3002.93251953125,2976.6889990234376,-0.8833949012068645,-0.0225735575590429,0.0151214631681193,0.0151214631681193,-0.0189500876717794,Consumer Services,6.0
2021-04-06,2843.64990234375,2878.10009765625,2826.10009765625,2873.0,342977.0,2986.180017089844,2978.262998046875,-0.8872407268411573,-0.0011591523857897,0.010321276761974,0.0121147808259047,-0.0061715771245381,Consumer Services,6.0
2021-04-07,2890.64990234375,2900.0,2835.0,2855.0,334645.0,2966.407507324219,2981.692998046875,-0.8324676570395022,0.0165280543013619,-0.0123328329434999,0.0032346005127321,-0.0192516922573808,Consumer Services,6.0
2021-04-08,2936.5,2945.0,2890.64990234375,2899.64990234375,478173.0,2953.675012207031,2983.167998046875,-0.7790346655642153,0.0158615187605647,-0.0125489860910097,0.0028946024178444,-0.0156138592393154,Consumer Services,6.0
2021-04-09,2947.75,2973.35009765625,2917.25,2937.10009765625,808884.0,2943.470007324219,2985.382998046875,-0.765924090345734,0.0038310914353822,-0.0036128919832922,0.0086846230705623,-0.0103468747349673,Consumer Services,6.0
2021-04-12,2814.89990234375,2889.0,2790.10009765625,2861.10009765625,475661.0,2926.4550048828123,2985.44599609375,-0.920745530177276,-0.0450683055402425,0.0164127311504158,0.0263242389523523,-0.0088101906099222,Consumer Services,6.0
2021-04-13,2832.699951171875,2885.0,2812.0,2832.949951171875,267793.0,2911.6224975585938,2986.21099609375,-0.9000016298169408,0.006323510407352,8.825502323195344e-05,0.0184629680974466,-0.0073074986863015,Consumer Services,6.0
2021-04-15,2928.89990234375,2952.949951171875,2828.10009765625,2844.0,377544.0,2902.629992675781,2991.758994140625,-0.7878917012966659,0.0339605157023699,-0.0289869593275658,0.0082112908020106,-0.0344155853898723,Consumer Services,6.0
2021-04-16,2919.89990234375,2980.0,2902.0,2947.0,334483.0,2895.074987792969,2993.9169921875,-0.7983801614714509,-0.0030728260780773,0.0092811735205364,0.0205829308080076,-0.0061303136896515,Consumer Services,6.0
2021-04-19,2850.75,2869.5,2820.25,2860.449951171875,267692.0,2886.869982910156,2993.549990234375,-0.8789663833406391,-0.0236822852345878,0.0034025962191968,0.0065772165219679,-0.0106989388757344,Consumer Services,6.0
2021-04-20,2778.25,2889.800048828125,2756.0,2880.0,451846.0,2874.052478027344,2991.574990234375,-0.9634567569708518,-0.0254319038849425,0.0366237739584269,0.0401511918755062,-0.0080086385314496,Consumer Services,6.0
2021-04-22,2717.60009765625,2792.85009765625,2699.0,2785.0,913846.0,2861.91748046875,2986.729990234375,-1.0341372108971876,-0.0218302537006208,0.0248012584345569,0.027689872422693,-0.0068443100485209,Consumer Services,6.0
2021-04-23,2713.699951171875,2743.89990234375,2676.39990234375,2709.0,436472.0,2853.5974731445312,2982.08298828125,-1.038682381016876,-0.0014351436356433,-0.0017319347224977,0.0111286994565606,-0.0137450895453704,Consumer Services,6.0
2021-04-26,2808.25,2819.39990234375,2719.14990234375,2729.89990234375,476865.0,2847.327478027344,2978.559990234375,-0.9284952230549016,0.0348417476247861,-0.0278999724583816,0.0039704094520609,-0.0317279792241609,Consumer Services,6.0
2021-04-27,2826.949951171875,2865.0,2810.0,2815.0,394477.0,2845.894970703125,2976.5989892578127,-0.9067025904841644,0.0066589339168076,-0.0042271534262293,0.01345975326247,-0.0059958440950992,Consumer Services,6.0
2021-04-28,2936.800048828125,2953.699951171875,2850.949951171875,2865.0,542978.0,2852.934973144532,2975.9809912109376,-0.7786849933215175,0.0388581685398119,-0.0244483954080481,0.0057545294411491,-0.0292325307235359,Consumer Services,6.0
2021-04-29,2906.35009765625,2988.0,2880.0,2960.0,296752.0,2855.49248046875,2975.069995117188,-0.8141708933426686,-0.0103684114225023,0.0184595456641698,0.0280936224474794,-0.0090663880024293,Consumer Services,6.0
2021-04-30,2852.89990234375,2931.89990234375,2818.89990234375,2889.800048828125,322948.0,2856.259973144531,2973.549995117188,-0.876460920550406,-0.018390831632983,0.0129342590863634,0.0276911222630344,-0.0119176981891541,Consumer Services,6.0
2021-05-03,2898.64990234375,2911.0,2822.89990234375,2845.0,232238.0,2858.2399658203126,2970.6319921875,-0.8231445813285821,0.0160363144751117,-0.0185085830132056,0.0042606379081047,-0.0261328558301404,Consumer Services,6.0
2021-05-04,2858.39990234375,2934.75,2845.0,2908.0,239282.0,2855.5249633789062,2965.18298828125,-0.8700513059991485,-0.0138857748800416,0.0173523997169116,0.0267107823484202,-0.0046879033030902,Consumer Services,6.0
2021-05-05,2874.39990234375,2889.60009765625,2855.0,2878.699951171875,136956.0,2856.8974609375,2958.865986328125,-0.8514051545773085,0.0055975372749211,0.00149598141324,0.0052881282455186,-0.0067492008776968,Consumer Services,6.0
2021-05-06,2878.14990234375,2895.0,2850.5,2874.949951171875,158581.0,2858.6224609375,2953.873984375,-0.8470349628378148,0.0013046201389522,-0.0011118083770651,0.0058544892475991,-0.0096068319170012,Consumer Services,6.0
2021-05-07,2895.5,2955.0,2855.5,2880.0,365600.0,2858.8649658203126,2949.750986328125,-0.8268154285826804,0.0060282119573137,-0.0053531341737178,0.020549127957175,-0.0138145398031428,Consumer Services,6.0
2021-05-10,2852.449951171875,2960.0,2840.0,2925.0,771218.0,2854.662463378906,2946.9479833984374,-0.8769852866556069,-0.0148679153265843,0.0254342933513413,0.0377044472888787,-0.0043646519255351,Consumer Services,6.0
2021-05-11,2850.550048828125,2884.60009765625,2825.0,2850.0,323511.0,2849.8024658203126,2940.9199853515624,-0.8791994033298739,-0.0006660598349743,-0.0001929623471621,0.011945080158169,-0.0089631995195554,Consumer Services,6.0
2021-05-12,2856.14990234375,2869.949951171875,2827.5,2850.550048828125,246319.0,2851.8649658203126,2935.248984375,-0.8726734210428447,0.0019644817385076,-0.0019606301164479,0.0048316962694432,-0.010030951918959,Consumer Services,6.0
2021-05-14,2844.64990234375,2874.0,2830.0,2874.0,227259.0,2852.4624633789062,2930.3579833984377,-0.8860753423772922,-0.0040263993113817,0.0103176484501898,0.0103176484501898,-0.0051499843027008,Consumer Services,6.0
2021-05-17,2898.699951171875,2907.89990234375,2840.300048828125,2864.0,449529.0,2850.9524658203127,2928.4479833984374,-0.8230862552018506,0.0190005978533922,-0.0119708668563114,0.0031738197560446,-0.0201469290811352,Consumer Services,6.0
2021-05-18,3056.300048828125,3080.0,2910.75,2920.0,1022329.0,2857.7724731445314,2931.4049853515626,-0.6394215498896499,0.0543692345917127,-0.0445964226844763,0.0077544582643194,-0.0476229579893286,Consumer Services,6.0
2021-05-19,3027.89990234375,3090.949951171875,3010.10009765625,3069.0,683428.0,2866.6299682617187,2930.492983398437,-0.6725186393740308,-0.0092923292970742,0.0135737966847704,0.0208230294466871,-0.005878597464111,Consumer Services,6.0
2021-05-20,3026.60009765625,3055.0,3001.0,3055.0,352477.0,2879.047473144531,2927.670986328125,-0.6740334115629022,-0.0004292759765585,0.0093834340274232,0.0093834340274232,-0.0084583680797718,Consumer Services,6.0
2021-05-21,3034.14990234375,3070.0,3013.0,3041.0,375397.0,2894.874963378906,2924.7799853515626,-0.6652349864748746,0.002494483725599,0.0022576661920885,0.0118155327884614,-0.0069706187975131,Consumer Services,6.0
2021-05-24,3040.449951171875,3064.699951171875,3020.0,3046.0,236828.0,2911.2124633789062,2919.866982421875,-0.6578930074489867,0.0020763802155122,0.0018254037781433,0.0079757931850361,-0.0067259621109675,Consumer Services,6.0
2021-05-25,3103.85009765625,3123.0,3053.0,3055.0,455042.0,2925.992468261719,2918.120986328125,-0.5840074617293308,0.0208522250004275,-0.0157385492595589,0.0061697252577403,-0.0163829102747736,Consumer Services,6.0
2021-05-26,3096.199951171875,3135.0,3070.449951171875,3125.0,284202.0,2939.454968261719,2917.0079833984373,-0.5929228235885129,-0.0024647280776064,0.0093017406118183,0.0125315061817761,-0.0083166463426413,Consumer Services,6.0
2021-05-27,3025.5,3104.949951171875,3008.10009765625,3100.0,433634.0,2943.8899658203127,2914.413984375,-0.6753154482802303,-0.022834426809262,0.0246240290861015,0.0262601061549743,-0.0057510832403735,Consumer Services,6.0
2021-05-28,3022.10009765625,3105.5,3000.0,3052.0,345903.0,2949.6774658203126,2912.268984375,-0.6792776416502947,-0.0011237489154685,0.0098937498354003,0.0275966710726853,-0.0073128278157925,Consumer Services,6.0
2021-05-31,3069.39990234375,3085.0,3025.0,3042.5,318681.0,2960.5024658203124,2911.481982421875,-0.6241551841236332,0.0156513031200332,-0.0087638962662407,0.0050824585106483,-0.0144653364684891,Consumer Services,6.0
2021-06-01,3044.800048828125,3087.949951171875,3030.800048828125,3071.050048828125,180498.0,2967.809973144532,2910.9579833984376,-0.6528234712240975,-0.0080145482173375,0.008621255773463,0.0141716702744922,-0.0045980030791802,Consumer Services,6.0
2021-06-02,3066.199951171875,3093.300048828125,3050.0,3050.0,236968.0,2978.1999755859374,2911.98498046875,-0.6278843575044629,0.0070283440621942,-0.0052833968527341,0.0088383334706834,-0.0052833968527341,Consumer Services,6.0
2021-06-03,3192.699951171875,3200.0,3075.300048828125,3080.0,820805.0,2994.114978027344,2915.1469775390624,-0.4804632228255402,0.0412562787862718,-0.0352992617206351,0.0022864813292102,-0.0367713546964093,Consumer Services,6.0
2021-06-04,3197.0,3257.0,3170.0,3222.0,393038.0,3010.057482910156,2919.8809765625,-0.4754520127273825,0.0013468377529641,0.0078198310916484,0.0187675946199561,-0.0084454175789803,Consumer Services,6.0
2021-06-07,3188.949951171875,3221.60009765625,3175.050048828125,3219.949951171875,196757.0,3024.72998046875,2926.0579736328127,-0.484833414565034,-0.0025180008846183,0.0097210682120012,0.0102385258421433,-0.0043587709297984,Consumer Services,6.0
2021-06-08,3179.800048828125,3210.0,3165.0,3200.0,171578.0,3041.0974853515627,2930.9809765625,-0.4954965686023223,-0.0028692524134433,0.0063525853392321,0.0094974371684171,-0.0046543960629157,Consumer Services,6.0
2021-06-09,3194.699951171875,3254.39990234375,3160.0,3198.0,397348.0,3058.30498046875,2937.7629736328126,-0.4781324538978103,0.0046857985140421,0.001032976141285,0.0186871856776333,-0.0108617246383799,Consumer Services,6.0
2021-06-10,3194.5,3240.0,3181.050048828125,3206.85009765625,236409.0,3075.2224853515627,2945.7329736328124,-0.478365473887045,-6.25884042104343e-05,0.0038660502915166,0.0142432305525121,-0.0042103462738691,Consumer Services,6.0
2021-06-11,3175.550048828125,3224.10009765625,3161.0,3215.0,158635.0,3091.7674926757813,2952.139975585937,-0.5004494525737485,-0.0059320554615354,0.012423029259587,0.0152887052893533,-0.0045818987590809,Consumer Services,6.0
2021-06-14,3274.10009765625,3294.0,3108.050048828125,3180.0,735981.0,3110.5375,2960.8709765625,-0.3856007567563143,0.0310340090103423,-0.0287407516109881,0.0060779761614482,-0.0507162407609318,Consumer Services,6.0
2021-06-15,3359.5,3394.449951171875,3294.0,3300.0,884874.0,3125.6974975585936,2970.8799755859377,-0.2860770373493198,0.026083473258769,-0.0177109688941806,0.010403319295096,-0.0194969489507367,Consumer Services,6.0
2021-06-16,3310.39990234375,3396.89990234375,3275.64990234375,3359.5,441188.0,3139.8224975585936,2978.833974609375,-0.3432975283321679,-0.0146152991981693,0.0148320744033032,0.0261297736079433,-0.0104972211893182,Consumer Services,6.0
2021-06-17,3285.550048828125,3306.60009765625,3260.0,3283.949951171875,290181.0,3152.769995117188,2987.6059765625,-0.3722571615485984,-0.007506601694264,-0.0004870105864984,0.0064068568474959,-0.0077764905262174,Consumer Services,6.0
2021-06-18,3317.699951171875,3372.35009765625,3252.199951171875,3317.5,765935.0,3166.9474975585936,2997.0869775390624,-0.3347901648424151,0.0097852420039125,-6.0268009409503165e-05,0.0164722992701831,-0.0197425930506054,Consumer Services,6.0
2021-06-21,3311.0,3319.699951171875,3274.0,3319.699951171875,164977.0,3180.475,3005.4939794921875,-0.3425981838467724,-0.0020194566327519,0.0026275902059422,0.0026275902059422,-0.0111748716399878,Consumer Services,6.0
2021-06-22,3373.800048828125,3408.449951171875,3320.0,3328.0,518266.0,3193.9724975585937,3014.23998046875,-0.269411982612512,0.0189670941794397,-0.0135752113833875,0.010270289241292,-0.0159464248175621,Consumer Services,6.0
2021-06-23,3310.89990234375,3400.0,3300.949951171875,3400.0,244160.0,3204.707495117188,3021.502978515625,-0.3427148361002354,-0.0186437090444121,0.026911142071428,0.026911142071428,-0.0030052105063133,Consumer Services,6.0
2021-06-24,3323.800048828125,3352.0,3304.0,3345.0,157652.0,3219.6224975585938,3031.6809814453127,-0.327681205805762,0.0038962659291641,0.0063782269873151,0.0084842501828044,-0.0059570517291213,Consumer Services,6.0
2021-06-25,3315.35009765625,3347.85009765625,3307.0,3325.0,107596.0,3234.2849975585937,3041.333984375,-0.337528647621883,-0.0025422561669599,0.0029106737024762,0.0098028862843098,-0.00251861716268,Consumer Services,6.0
2021-06-28,3332.199951171875,3350.0,3277.0,3315.0,184379.0,3247.425,3049.3999853515625,-0.3178920901163726,0.0050823753206446,-0.0051617404189163,0.0053418309492097,-0.0165656179043104,Consumer Services,6.0
2021-06-29,3270.85009765625,3349.699951171875,3251.0,3338.0,310346.0,3258.727502441406,3056.4189892578124,-0.3893882562638756,-0.0184112161378699,0.0205298012256405,0.0241068380272533,-0.0060687885606478,Consumer Services,6.0
2021-06-30,3344.10009765625,3358.0,3278.0,3278.0,502700.0,3272.622509765625,3066.285991210937,-0.3040238442857643,0.0223947896763865,-0.0197661839436495,0.0041565449411911,-0.0197661839436495,Consumer Services,6.0
2021-07-01,3315.64990234375,3373.699951171875,3305.0,3373.699951171875,155967.0,3278.7700073242186,3077.0339892578127,-0.3371792598968766,-0.0085075788647713,0.0175078945419089,0.0175078945419089,-0.0032120105129983,Consumer Services,6.0
2021-07-02,3314.300048828125,3342.75,3305.0,3340.0,262656.0,3284.635009765625,3088.96798828125,-0.3387523582124795,-0.0004071158160187,0.0077542620744195,0.0085839998650496,-0.0028060370790548,Consumer Services,6.0
2021-07-05,3360.64990234375,3395.0,3341.300048828125,3375.0,379870.0,3293.220007324219,3101.9069873046874,-0.2847369590229516,0.0139848091098491,0.0042700364730767,0.0102212663188432,-0.0057577712876697,Consumer Services,6.0
2021-07-06,3364.60009765625,3425.0,3332.0,3366.0,336459.0,3302.460009765625,3113.0339892578127,-0.2801334627765317,0.0011754260120178,0.0004160679733455,0.0179515843163127,-0.009689144834466,Consumer Services,6.0
2021-07-07,3396.39990234375,3402.0,3326.0,3366.0,276021.0,3312.5450073242187,3124.42298828125,-0.2430744644397778,0.0094512880474715,-0.0089506251377442,0.0016488334169322,-0.020727801309607,Consumer Services,6.0
2021-07-08,3389.199951171875,3420.0,3368.0,3400.0,184898.0,3322.2800048828126,3133.470986328125,-0.2514651756760675,-0.0021198773344995,0.0031866071591293,0.0090877048483006,-0.0062551491435448,Consumer Services,6.0
2021-07-09,3377.60009765625,3398.0,3361.10009765625,3390.0,146424.0,3332.3825073242188,3142.895986328125,-0.2649834647462867,-0.003422593438789,0.0036712168359878,0.0060397624804386,-0.0048851253916796,Consumer Services,6.0
2021-07-12,3349.050048828125,3378.0,3310.199951171875,3369.60009765625,639197.0,3336.1300048828125,3152.8189892578125,-0.2982552480931708,-0.0084527617250888,0.00613608292755,0.0086442276913731,-0.0116003335542399,Consumer Services,6.0
2021-07-13,3355.0,3370.0,3307.550048828125,3330.0,264068.0,3335.9050048828126,3161.9459912109373,-0.2913212674367123,0.0017766086159139,-0.0074515648286139,0.0044709388971684,-0.0141430554908718,Consumer Services,6.0
2021-07-14,3330.050048828125,3350.10009765625,3319.0,3349.949951171875,253367.0,3336.8875122070312,3171.378994140625,-0.3203975529066058,-0.0074366471451192,0.00597585683457,0.0060209451912534,-0.0033182831086918,Consumer Services,6.0
2021-07-15,3328.5,3363.0,3300.0,3319.0,188080.0,3339.035009765625,3180.46099609375,-0.3222039557291348,-0.0004654731326547,-0.0028541385008261,0.0103650292924741,-0.0085624155024786,Consumer Services,6.0
2021-07-16,3349.199951171875,3365.0,3327.0,3332.949951171875,316985.0,3340.610009765625,3189.8819970703125,-0.2980805542306676,0.0062190029057758,-0.0048519050032572,0.0047175591360546,-0.0066284341023316,Consumer Services,6.0
2021-07-19,3331.60009765625,3348.89990234375,3315.14990234375,3320.0,143633.0,3341.640014648437,3198.6039990234376,-0.3185911500840768,-0.005254942604865,-0.0034818397515388,0.0051926414276641,-0.0049376260146205,Consumer Services,6.0
2021-07-20,3397.300048828125,3419.0,3334.0,3347.0,553490.0,3342.8150146484377,3209.5010009765624,-0.2420254477116844,0.0197202392982562,-0.0148058894137053,0.0063874108439023,-0.0186324575157734,Consumer Services,6.0
2021-07-22,3397.35009765625,3449.0,3383.0,3434.0,216224.0,3347.1375244140627,3220.437001953125,-0.2419671215849529,1.4731942249924022e-05,0.010787790863542,0.0152029967059863,-0.0042239090007679,Consumer Services,6.0
2021-07-23,3413.199951171875,3425.0,3393.050048828125,3417.85009765625,155192.0,3351.60751953125,3231.5780029296875,-0.2234959485433075,0.004665357722938,0.0013624008411163,0.0034571806506893,-0.0059035223930645,Consumer Services,6.0
2021-07-26,3483.550048828125,3499.5,3398.300048828125,3410.0,319728.0,3360.017517089844,3244.356005859375,-0.1415110377033281,0.020611185592012,-0.0211135329756113,0.0045786484902781,-0.0244721616756097,Consumer Services,6.0
2021-07-27,3499.39990234375,3533.39990234375,3465.25,3499.0,286345.0,3368.3775146484377,3256.3700048828123,-0.1230398646616826,0.0045499141087285,-0.000114277406101,0.009715951577077,-0.0097587881627583,Consumer Services,6.0
2021-07-28,3488.5,3518.199951171875,3441.10009765625,3499.0,172832.0,3379.260009765625,3265.01400390625,-0.1357424415107346,-0.0031147918637277,0.00300988963738,0.0085136738345634,-0.0135874737978357,Consumer Services,6.0
2021-07-29,3502.60009765625,3524.0,3492.25,3500.0,131747.0,3387.185009765625,3274.5080078125,-0.1193104067631615,0.0040418797925326,-0.0007423335761309,0.0061097189936325,-0.0029549755517838,Consumer Services,6.0
2021-07-30,3500.800048828125,3524.0,3475.25,3524.0,270545.0,3396.442517089844,3283.992006835937,-0.1214081557016568,-0.0005139178832689,0.0066270426326235,0.0066270426326235,-0.0072983456557816,Consumer Services,6.0
2021-08-02,3502.39990234375,3524.800048828125,3486.0,3524.800048828125,147600.0,3405.847509765625,3293.3570068359377,-0.1195437112700876,0.0004569965417363,0.0063956564381426,0.0063956564381426,-0.0046824756741157,Consumer Services,6.0
2021-08-03,3566.25,3579.0,3504.0,3508.0,224336.0,3416.1275146484377,3303.8730078125,-0.0451337994452307,0.0182303847180679,-0.0163336838415703,0.0035751840168243,-0.0174553101997897,Consumer Services,6.0
2021-08-04,3593.050048828125,3609.0,3535.85009765625,3575.0,197380.0,3427.550012207031,3313.6570068359374,-0.0139014389101104,0.0075149102917981,-0.0050236007244074,0.0044391118840878,-0.0159196087988061,Consumer Services,6.0
2021-08-05,3564.14990234375,3624.449951171875,3551.0,3600.0,117492.0,3435.9375122070314,3323.016005859375,-0.0475812206264238,-0.0080433464860309,0.0100585268966031,0.0169184940253137,-0.0036894919417117,Consumer Services,6.0
